data_size, chunk_size, N, K, chosen_nodes
223.300003, 31.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
105.599998, 15.085714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
92.800003, 13.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.700000, 0.385714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
62.299999, 8.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
202.199997, 28.885714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.357143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
94.699997, 13.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.800003, 24.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
69.199997, 9.885714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
165.399994, 23.628571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
130.399994, 18.628571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
147.600006, 21.085715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.599998, 14.228571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
157.000000, 22.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
126.400002, 18.057143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
91.400002, 13.057143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
122.099998, 17.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
147.000000, 21.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
116.000000, 16.571429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
106.300003, 15.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
176.100006, 25.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
165.100006, 23.585715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.800003, 24.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
161.399994, 23.057142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
93.699997, 13.385714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
225.899994, 32.271428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
105.599998, 15.085714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
102.300003, 14.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.900000, 0.414286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
62.500000, 8.928571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.700000, 0.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.899994, 24.128571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
103.699997, 14.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
187.100006, 26.728572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
95.400002, 13.628572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
133.500000, 19.071429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
156.000000, 22.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
165.500000, 23.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
155.699997, 22.242857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
127.599998, 18.228571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
136.100006, 19.442858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
92.000000, 13.142857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
98.599998, 14.085714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
133.199997, 19.028571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
118.500000, 16.928571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
178.100006, 25.442858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
102.400002, 14.628572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
161.100006, 23.014287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
166.300003, 23.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.400002, 14.200000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
185.699997, 26.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
114.099998, 16.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.600006, 24.085715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
135.300003, 19.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
112.900002, 16.128572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
152.000000, 21.714286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
159.199997, 22.742857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
79.400002, 11.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
143.800003, 20.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
113.400002, 16.200000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
126.000000, 18.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
113.900002, 16.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
141.500000, 20.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
159.600006, 22.800001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
78.699997, 11.242857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
138.000000, 19.714286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
174.000000, 24.857143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
122.500000, 17.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
93.099998, 13.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
178.600006, 25.514287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
160.600006, 22.942858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
157.899994, 22.557142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
84.500000, 12.071429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
162.100006, 23.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
109.599998, 15.657143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.900002, 10.985715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
102.599998, 14.657143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
143.199997, 20.457142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
83.300003, 11.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
169.300003, 24.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
160.500000, 22.928571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.400002, 14.200000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
80.199997, 11.457142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
123.900002, 17.700000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
182.399994, 26.057142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
191.300003, 27.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
165.699997, 23.671428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
134.300003, 19.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
64.400002, 9.200000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
70.699997, 10.100000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
103.300003, 14.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
149.699997, 21.385714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
107.400002, 15.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
160.000000, 22.857143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
158.600006, 22.657144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
73.000000, 10.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
105.699997, 15.100000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.300003, 10.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
150.699997, 21.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
113.500000, 16.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
172.199997, 24.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
94.099998, 13.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
134.300003, 19.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
211.100006, 30.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
95.300003, 13.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
182.500000, 26.071429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
152.300003, 21.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
134.399994, 19.199999, 10, 7, 1 6 7 9 2 0 3 8 4 5 
128.500000, 18.357143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
135.100006, 19.300001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
170.899994, 24.414285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
137.199997, 19.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.357143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
118.199997, 16.885714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
104.300003, 14.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.328571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
164.899994, 23.557142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
124.800003, 17.828572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
66.199997, 9.457142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
151.500000, 21.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
75.400002, 10.771429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
176.100006, 25.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
98.800003, 14.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
90.800003, 12.971429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
77.699997, 11.100000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.200000, 0.457143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.900002, 14.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
148.100006, 21.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
213.399994, 30.485713, 10, 7, 1 6 7 9 2 0 3 8 4 5 
172.699997, 24.671428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
180.100006, 25.728572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
173.300003, 24.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.599998, 14.228571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
138.699997, 19.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
139.600006, 19.942858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
123.500000, 17.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
121.800003, 17.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
135.699997, 19.385714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
86.699997, 12.385714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
109.199997, 15.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
126.500000, 18.071429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
66.500000, 9.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
165.899994, 23.699999, 10, 7, 1 6 7 9 2 0 3 8 4 5 
125.300003, 17.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
181.899994, 25.985713, 10, 7, 1 6 7 9 2 0 3 8 4 5 
181.500000, 25.928571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
72.599998, 10.371428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
77.000000, 11.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.700000, 0.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
105.800003, 15.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.700000, 0.385714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
171.899994, 24.557142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
190.699997, 27.242857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
127.900002, 18.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
206.000000, 29.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
225.500000, 32.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
167.300003, 23.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
98.800003, 14.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
100.199997, 14.314285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
179.300003, 25.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
147.699997, 21.100000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
136.300003, 19.471429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
137.199997, 19.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
170.600006, 24.371429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
147.300003, 21.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
66.300003, 9.471429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
101.400002, 14.485715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
129.100006, 18.442858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
107.400002, 15.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
158.600006, 22.657144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
115.400002, 16.485715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
67.400002, 9.628572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
165.699997, 23.671428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
80.800003, 11.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
78.300003, 11.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.900000, 0.557143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
88.699997, 12.671428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
156.000000, 22.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
228.300003, 32.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
186.800003, 26.685715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
97.400002, 13.914286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.500000, 14.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
186.600006, 26.657144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
166.899994, 23.842856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
158.600006, 22.657144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
146.800003, 20.971429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
114.300003, 16.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
142.399994, 20.342856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
127.400002, 18.200000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
69.000000, 9.857143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
74.599998, 10.657143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
149.399994, 21.342856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
162.100006, 23.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
107.000000, 15.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
138.199997, 19.742857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.328571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
106.000000, 15.142857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
108.400002, 15.485715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.328571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
128.300003, 18.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
61.599998, 8.800000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
181.600006, 25.942858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
93.800003, 13.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
128.300003, 18.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
214.699997, 30.671428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
95.900002, 13.700000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
176.100006, 25.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.000000, 14.142857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.199997, 24.028571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
75.800003, 10.828572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
135.000000, 19.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
128.199997, 18.314285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
109.300003, 15.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
110.199997, 15.742857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
132.300003, 18.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.371429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
74.900002, 10.700000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
174.000000, 24.857143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
100.300003, 14.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.500000, 24.071429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
75.800003, 10.828572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
105.900002, 15.128572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.314286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
120.900002, 17.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
75.400002, 10.771429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
148.600006, 21.228572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
60.900002, 8.700000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
101.500000, 14.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
184.199997, 26.314285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
158.000000, 22.571429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
98.199997, 14.028571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
170.800003, 24.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
203.199997, 29.028571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
132.899994, 18.985713, 10, 7, 1 6 7 9 2 0 3 8 4 5 
88.800003, 12.685715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
105.000000, 15.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
136.800003, 19.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
131.899994, 18.842856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
108.000000, 15.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
117.699997, 16.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
143.300003, 20.471429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.314286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
77.800003, 11.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
62.599998, 8.942857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.314286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
115.099998, 16.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
104.300003, 14.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
177.800003, 25.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
106.599998, 15.228571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
185.899994, 26.557142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
173.699997, 24.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
84.300003, 12.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
79.000000, 11.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
123.199997, 17.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
176.300003, 25.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.399994, 24.057142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
89.800003, 12.828572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
122.800003, 17.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
190.800003, 27.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
127.599998, 18.228571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
96.199997, 13.742857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
193.100006, 27.585715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
191.199997, 27.314285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
132.100006, 18.871429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
123.500000, 17.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
131.800003, 18.828572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
142.399994, 20.342856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
78.500000, 11.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
157.600006, 22.514287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
116.199997, 16.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
134.899994, 19.271428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
105.400002, 15.057143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
120.400002, 17.200000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
64.300003, 9.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
66.000000, 9.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.328571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.599998, 10.942857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
156.100006, 22.300001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
131.699997, 18.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
179.199997, 25.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
209.399994, 29.914285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
93.000000, 13.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
167.000000, 23.857143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
107.199997, 15.314285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
131.100006, 18.728572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
94.099998, 13.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.399994, 24.057142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
153.500000, 21.928571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
122.199997, 17.457142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
116.099998, 16.585714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
129.800003, 18.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
141.100006, 20.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
171.199997, 24.457142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
138.100006, 19.728572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
196.300003, 28.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
217.000000, 31.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
102.099998, 14.585714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
148.600006, 21.228572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
120.099998, 17.157143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
178.199997, 25.457142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
170.000000, 24.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
159.100006, 22.728572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
93.800003, 13.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
77.000000, 11.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
154.300003, 22.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
114.599998, 16.371428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.699997, 10.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.700000, 0.385714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
75.199997, 10.742857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
137.199997, 19.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
214.800003, 30.685715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
65.900002, 9.414286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
95.500000, 13.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
146.199997, 20.885714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
167.800003, 23.971429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
136.500000, 19.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
160.300003, 22.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
164.399994, 23.485713, 10, 7, 1 6 7 9 2 0 3 8 4 5 
92.400002, 13.200000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.400002, 10.914286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
96.800003, 13.828572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
114.000000, 16.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
169.300003, 24.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
97.900002, 13.985715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
134.600006, 19.228572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
77.300003, 11.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
136.600006, 19.514287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
156.100006, 22.300001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
151.199997, 21.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
122.800003, 17.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
133.800003, 19.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
124.699997, 17.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
