data_size, chunk_size, N, K, chosen_nodes
135.800003, 15.088889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
215.699997, 23.966666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
189.800003, 21.088889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.900000, 0.322222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
117.199997, 13.022222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
74.800003, 8.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
63.700001, 7.077778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
170.800003, 18.977778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
50.200001, 5.577778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.100006, 14.788890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
89.599998, 9.955555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
164.100006, 18.233334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
145.000000, 16.111111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.288889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
155.100006, 17.233334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
75.900002, 8.433334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
167.100006, 18.566667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
193.000000, 21.444444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
183.199997, 20.355555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
144.100006, 16.011112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.200000, 0.355556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
252.699997, 28.077777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
160.000000, 17.777778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
113.500000, 12.611111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
181.800003, 20.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
217.600006, 24.177778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.500000, 14.833333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
74.800003, 8.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
146.199997, 16.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
50.400002, 5.600000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
155.600006, 17.288890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
93.199997, 10.355555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
114.199997, 12.688889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
60.799999, 6.755555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
213.000000, 23.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
147.199997, 16.355555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
165.100006, 18.344445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
188.600006, 20.955556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
129.100006, 14.344445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
78.599998, 8.733333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
127.199997, 14.133333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.344444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
258.100006, 28.677778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
153.199997, 17.022222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
145.199997, 16.133333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
118.599998, 13.177778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
178.800003, 19.866667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.288889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
182.500000, 20.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
73.300003, 8.144445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
61.599998, 6.844444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
57.200001, 6.355556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
157.899994, 17.544444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
124.099998, 13.788889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
94.000000, 10.444444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
177.399994, 19.711110, 10, 9, 1 6 7 9 2 0 3 8 4 5 
170.100006, 18.900001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
82.599998, 9.177778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
206.600006, 22.955556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
172.800003, 19.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
207.600006, 23.066667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.288889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
243.300003, 27.033334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
136.000000, 15.111111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
114.800003, 12.755556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
119.199997, 13.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
132.699997, 14.744444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
180.899994, 20.099999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.800003, 14.866667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
73.599998, 8.177778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
66.900002, 7.433334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
217.500000, 24.166667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.000000, 15.444444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
48.400002, 5.377778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
124.300003, 13.811111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
91.099998, 10.122222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
88.699997, 9.855555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
166.800003, 18.533334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
64.099998, 7.122222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
158.899994, 17.655555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
200.500000, 22.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
132.399994, 14.711110, 10, 9, 1 6 7 9 2 0 3 8 4 5 
193.899994, 21.544444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
136.199997, 15.133333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
111.599998, 12.400000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
241.199997, 26.800000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
135.199997, 15.022222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
113.400002, 12.600000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
45.000000, 5.000000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
180.699997, 20.077777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
73.400002, 8.155556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
64.800003, 7.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
219.300003, 24.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
141.100006, 15.677778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
89.000000, 9.888889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
130.100006, 14.455556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
46.799999, 5.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
44.599998, 4.955555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
160.899994, 17.877777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
70.099998, 7.788889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
149.800003, 16.644445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
197.199997, 21.911111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
141.199997, 15.688889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
136.100006, 15.122223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
243.899994, 27.099999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
135.699997, 15.077777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
180.899994, 20.099999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
109.199997, 12.133333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
121.500000, 13.500000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
197.000000, 21.888889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
74.400002, 8.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
64.699997, 7.188889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
218.600006, 24.288890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
48.299999, 5.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
127.699997, 14.188889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
88.900002, 9.877778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
138.800003, 15.422223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
203.600006, 22.622223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
66.099998, 7.344444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
169.399994, 18.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
166.699997, 18.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
134.300003, 14.922223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
132.000000, 14.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.600006, 14.844445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
241.399994, 26.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
137.800003, 15.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
114.400002, 12.711111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
210.100006, 23.344445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
182.100006, 20.233334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
73.599998, 8.177778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
63.299999, 7.033333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
44.099998, 4.900000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.000000, 15.444444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
47.599998, 5.288889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
127.400002, 14.155556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
89.500000, 9.944444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
218.800003, 24.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
134.600006, 14.955556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
155.800003, 17.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
162.899994, 18.099999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
192.300003, 21.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
208.100006, 23.122223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
245.899994, 27.322222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
136.899994, 15.211110, 10, 9, 1 6 7 9 2 0 3 8 4 5 
111.699997, 12.411111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.600006, 14.844445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
132.300003, 14.700000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
179.000000, 19.888889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
73.099998, 8.122222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
63.000000, 7.000000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
65.500000, 7.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
219.100006, 24.344445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
141.000000, 15.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
48.200001, 5.355556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
126.800003, 14.088889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
92.300003, 10.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
44.400002, 4.933334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
174.300003, 19.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
167.300003, 18.588889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
211.100006, 23.455556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
134.000000, 14.888889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
219.199997, 24.355555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
137.899994, 15.322222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
254.000000, 28.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
135.699997, 15.077777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
114.500000, 12.722222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
45.400002, 5.044445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
178.899994, 19.877777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
131.800003, 14.644445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
212.000000, 23.555556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
63.700001, 7.077778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
132.699997, 14.744444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
140.500000, 15.611111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
93.900002, 10.433334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
48.200001, 5.355556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
130.300003, 14.477778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
107.599998, 11.955555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
120.000000, 13.333333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
88.400002, 9.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
124.800003, 13.866667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
180.699997, 20.077777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
178.500000, 19.833333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
75.199997, 8.355555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
95.099998, 10.566666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
206.300003, 22.922223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
130.399994, 14.488888, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.288889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
243.899994, 27.099999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
141.300003, 15.700000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
117.699997, 13.077777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
117.099998, 13.011111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
131.899994, 14.655555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
228.399994, 25.377777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
132.199997, 14.688889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
169.399994, 18.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
78.099998, 8.677778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
177.800003, 19.755556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
114.800003, 12.755556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
197.699997, 21.966666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
56.400002, 6.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
63.500000, 7.055556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
199.100006, 22.122223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
166.199997, 18.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
75.000000, 8.333333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
95.900002, 10.655556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
131.699997, 14.633333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
115.300003, 12.811111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.600006, 14.844445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
244.699997, 27.188889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.699997, 15.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
89.199997, 9.911111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
131.300003, 14.588889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
183.899994, 20.433333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
144.000000, 16.000000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
130.699997, 14.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
210.600006, 23.400001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
80.099998, 8.900000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
166.600006, 18.511112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
107.900002, 11.988889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
197.000000, 21.888889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
170.100006, 18.900001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
65.300003, 7.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
62.799999, 6.977778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
96.900002, 10.766667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
176.699997, 19.633333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
75.099998, 8.344444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
199.800003, 22.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
231.300003, 25.700000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.899994, 14.877777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
90.800003, 10.088889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
241.199997, 26.800000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
136.800003, 15.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
110.000000, 12.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
140.500000, 15.611111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
184.000000, 20.444444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
124.900002, 13.877778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
132.500000, 14.722222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
78.900002, 8.766667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
63.000000, 7.000000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
116.699997, 12.966666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
197.600006, 21.955556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
176.399994, 19.599999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
64.099998, 7.122222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
138.199997, 15.355555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
172.399994, 19.155555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
108.099998, 12.011111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
154.399994, 17.155555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
73.500000, 8.166667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
124.500000, 13.833333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
67.400002, 7.488889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
201.699997, 22.411111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
141.199997, 15.688889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.899994, 15.544444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.233333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
121.900002, 13.544445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
88.400002, 9.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
145.399994, 16.155555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
173.699997, 19.300000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
182.699997, 20.300000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
129.699997, 14.411111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.233333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
245.399994, 27.266666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
134.100006, 14.900001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
45.500000, 5.055556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
118.099998, 13.122222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
219.500000, 24.388889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
111.800003, 12.422223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
68.599998, 7.622222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
152.699997, 16.966666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
47.200001, 5.244445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
67.099998, 7.455555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
44.700001, 4.966667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
159.600006, 17.733334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
74.699997, 8.300000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
117.599998, 13.066666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
200.600006, 22.288890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
129.300003, 14.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
209.100006, 23.233334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
123.599998, 13.733333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
87.599998, 9.733333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
142.100006, 15.788890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
171.199997, 19.022222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
121.800003, 13.533334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.399994, 15.488888, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.899994, 14.877777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
236.000000, 26.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.233333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
140.300003, 15.588889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
216.800003, 24.088889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
46.599998, 5.177778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
117.500000, 13.055556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
167.899994, 18.655555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
67.800003, 7.533334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
172.600006, 19.177778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.233333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
128.899994, 14.322222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
136.600006, 15.177778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
91.199997, 10.133333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
131.899994, 14.655555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
164.800003, 18.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
74.800003, 8.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.199997, 15.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
67.699997, 7.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
191.800003, 21.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.300003, 15.477778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
135.300003, 15.033334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
247.600006, 27.511112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
115.400002, 12.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
213.000000, 23.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
140.399994, 15.599999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
44.700001, 4.966667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
46.400002, 5.155556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
