ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
164,221263.937500,1830.968697,329.261812,6308.729870,9,6,1708.800499,277.273105,13586.433504
165,0.000540,0.000004,0.000001,0.000015,9,6,0.000004,0.000001,0.000033
166,432.141479,3.575990,0.643068,12.321320,9,6,3.337388,0.541531,26.535103
167,0.464919,0.003847,0.000692,0.013256,9,6,0.003591,0.000583,0.028548
168,466.175995,3.857627,0.693714,13.291721,9,6,3.600233,0.584180,28.624950
169,260.583618,2.156341,0.387773,7.389570,9,6,2.012463,0.326546,16.507255
170,0.001494,0.000012,0.000002,0.000042,9,6,0.000012,0.000002,0.000095
171,0.994666,0.008231,0.001480,0.028207,9,6,0.007682,0.001246,0.063009
172,3.930540,0.032525,0.005849,0.111461,9,6,0.030355,0.004925,0.248989
173,0.000132,0.000001,0.000000,0.000004,9,6,0.000001,0.000000,0.000008
174,0.534011,0.004419,0.000795,0.015143,9,6,0.004124,0.000669,0.033828
175,0.000119,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000008
176,2485.687500,20.569172,3.698940,70.872512,9,6,19.196730,3.114897,152.630511
177,269.901886,2.233450,0.401640,7.653816,9,6,2.084427,0.338223,17.097542
178,98.156578,0.812250,0.146066,2.786894,9,6,0.758054,0.123003,6.062540
179,0.002728,0.000023,0.000004,0.000077,9,6,0.000021,0.000003,0.000169
180,0.000009,0.000000,0.000000,0.000000,9,6,0.000000,0.000000,0.000001
181,0.003777,0.000031,0.000006,0.000107,9,6,0.000029,0.000005,0.000233
182,5.192367,0.042967,0.007727,0.147423,9,6,0.040100,0.006507,0.320701
183,2.263358,0.018729,0.003368,0.064262,9,6,0.017480,0.002836,0.139794
184,22.378557,0.185184,0.033301,0.641187,9,6,0.172827,0.028043,1.393852
185,3479.346191,28.791741,5.177598,99.203944,9,6,26.870662,4.360083,213.644872
186,37.904400,0.313661,0.056405,1.082881,9,6,0.292732,0.047499,2.420779
187,26686.119141,220.828795,39.711487,760.880959,9,6,206.094379,33.441252,1638.627547
188,0.208573,0.001726,0.000310,0.005947,9,6,0.001611,0.000261,0.012807
189,84.509186,0.699317,0.125758,2.399413,9,6,0.652656,0.105901,5.219623
190,61.600769,0.509749,0.091668,1.759856,9,6,0.475737,0.077194,3.934156
191,3479.863770,28.796024,5.178369,99.218701,9,6,26.874659,4.360732,213.676654
192,17.611805,0.145738,0.026208,0.504611,9,6,0.136014,0.022070,1.096954
193,0.000516,0.000004,0.000001,0.000015,9,6,0.000004,0.000001,0.000032
194,0.018806,0.000156,0.000028,0.000539,9,6,0.000145,0.000024,0.001171
195,14.015666,0.115980,0.020857,0.401575,9,6,0.108242,0.017563,0.872968
196,476.218079,3.940725,0.708658,13.578043,9,6,3.677787,0.596765,29.241572
197,1167.285645,9.659339,1.737032,33.281925,9,6,9.014837,1.462764,71.675705
198,0.074909,0.000620,0.000111,0.002136,9,6,0.000579,0.000094,0.004600
199,466.193542,3.857772,0.693740,13.292221,9,6,3.600369,0.584202,28.626028
200,0.253876,0.002101,0.000378,0.007239,9,6,0.001961,0.000318,0.015589
201,0.152653,0.001263,0.000227,0.004352,9,6,0.001179,0.000191,0.009373
202,0.000465,0.000004,0.000001,0.000013,9,6,0.000004,0.000001,0.000029
203,203.204041,1.681522,0.302387,5.762413,9,6,1.569326,0.254642,12.872417
204,0.000122,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000008
205,101.571136,0.840506,0.151148,2.883842,9,6,0.784424,0.127282,6.273437
206,6286.089355,52.017663,9.354300,179.230471,9,6,48.546875,7.877305,385.989402
207,356826.343750,2952.753498,530.991583,10173.917353,9,6,2755.736163,447.150807,21910.472383
208,0.059158,0.000490,0.000088,0.001687,9,6,0.000457,0.000074,0.003633
209,639.942627,5.295553,0.952296,18.246196,9,6,4.942216,0.801933,39.294871
210,17.725325,0.146678,0.026377,0.507864,9,6,0.136891,0.022212,1.104025
211,229833.562500,1901.882716,342.014230,6553.069051,9,6,1774.982904,288.011983,14112.640538
213,11.859482,0.098138,0.017648,0.339796,9,6,0.091590,0.014862,0.738670
214,0.004286,0.000035,0.000006,0.000123,9,6,0.000033,0.000005,0.000267
215,0.002839,0.000024,0.000004,0.000081,9,6,0.000023,0.000004,0.000177
216,2.054760,0.017003,0.003058,0.058873,9,6,0.015869,0.002575,0.127981
217,0.000134,0.000001,0.000000,0.000004,9,6,0.000001,0.000000,0.000008
218,16.199196,0.134049,0.024106,0.464137,9,6,0.125105,0.020300,1.008970
219,0.021508,0.000178,0.000032,0.000616,9,6,0.000166,0.000027,0.001340
220,10.337819,0.085546,0.015384,0.296198,9,6,0.079838,0.012955,0.643893
221,28.596247,0.236635,0.042554,0.819336,9,6,0.220846,0.035835,1.781122
222,0.000301,0.000002,0.000000,0.000009,9,6,0.000002,0.000000,0.000019
223,17.712984,0.146576,0.026359,0.507510,9,6,0.136796,0.022197,1.103256
224,785.255127,6.498020,1.168534,22.389380,9,6,6.064451,0.984029,48.217602
225,834.498474,6.905511,1.241813,23.793418,9,6,6.444753,1.045737,51.241328
226,0.608849,0.005038,0.000906,0.017360,9,6,0.004702,0.000763,0.037386
227,0.006306,0.000052,0.000009,0.000180,9,6,0.000049,0.000008,0.000387
228,0.000000,0.000000,0.000000,0.000000,9,6,0.000000,0.000000,0.000000
229,3.901324,0.032284,0.005806,0.111235,9,6,0.030130,0.004889,0.239556
230,70058.843750,579.739976,104.254232,1997.534371,9,6,541.057836,87.793037,4301.875094
231,0.399834,0.003309,0.000595,0.011400,9,6,0.003088,0.000501,0.024551
232,63.755154,0.527577,0.094874,1.821404,9,6,0.492375,0.079894,4.071747
233,13.821864,0.114750,0.020942,0.396022,9,6,0.109993,0.020568,0.860897
234,2363.997559,19.562183,3.517854,67.402859,9,6,18.256930,2.962403,145.158294
235,28989.296875,239.887691,43.138835,826.549709,9,6,223.881603,36.327440,1780.051276
236,0.000744,0.000006,0.000001,0.000021,9,6,0.000006,0.000001,0.000046
237,226161.390625,1871.495334,336.549688,6448.367215,9,6,1746.623067,283.410264,13887.155447
238,1.699916,0.014067,0.002530,0.048468,9,6,0.013128,0.002130,0.104381
239,0.437308,0.003619,0.000651,0.012469,9,6,0.003377,0.000548,0.026852
240,0.465053,0.003848,0.000692,0.013260,9,6,0.003592,0.000583,0.028556
241,266.913574,2.208721,0.397193,7.569074,9,6,2.061348,0.334478,16.908241
242,221945.875000,1836.611759,330.276600,6328.173434,9,6,1714.067038,278.127663,13628.307018
243,5.541222,0.045854,0.008246,0.157993,9,6,0.042794,0.006944,0.340252
244,37812.292969,312.898367,56.268293,1078.113066,9,6,292.020769,47.383826,2321.816243
245,2151.933350,17.807342,3.202282,61.356434,9,6,16.619178,2.696658,132.136758
246,14.867162,0.123026,0.022124,0.425972,9,6,0.114818,0.018631,0.926004
247,3923.222168,32.464834,5.838128,111.859841,9,6,30.298674,4.916319,240.900518
248,0.000749,0.000006,0.000001,0.000021,9,6,0.000006,0.000001,0.000046
249,39.919510,0.330336,0.059404,1.140450,9,6,0.308295,0.050024,2.549474
250,0.000099,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000006
251,16.876219,0.139651,0.025113,0.483535,9,6,0.130333,0.021148,1.051138
252,0.000103,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000006
253,223844.718750,1852.324774,333.102260,6382.313717,9,6,1728.731629,280.507166,13744.903128
254,0.046736,0.000387,0.000070,0.001333,9,6,0.000361,0.000059,0.002870
255,9362.594727,77.475878,13.932433,266.948522,9,6,72.306435,11.732575,574.898341
257,2.240026,0.018536,0.003333,0.063868,9,6,0.017300,0.002807,0.137546
258,50221.511719,415.585192,74.734392,1431.927655,9,6,387.855993,62.934225,3083.788697
259,0.001458,0.000012,0.000002,0.000042,9,6,0.000011,0.000002,0.000090
260,9798.804688,81.085535,14.581555,279.385844,9,6,75.675243,12.279204,601.683265
261,0.001048,0.000009,0.000002,0.000030,9,6,0.000008,0.000001,0.000064
262,10.565745,0.087432,0.015723,0.302728,9,6,0.081598,0.013240,0.658089
263,0.000784,0.000006,0.000001,0.000022,9,6,0.000006,0.000001,0.000049
264,1.496981,0.012388,0.002228,0.042891,9,6,0.011561,0.001876,0.093240
265,479.188324,3.965304,0.713078,13.662731,9,6,3.700726,0.600487,29.423956
266,222093.234375,1837.831164,330.495884,6332.374979,9,6,1715.205080,278.312324,13637.355435
268,18.342617,0.151786,0.027296,0.525550,9,6,0.141658,0.022986,1.142473
269,0.000905,0.000007,0.000001,0.000026,9,6,0.000007,0.000001,0.000056
270,0.000906,0.000007,0.000001,0.000026,9,6,0.000007,0.000001,0.000056
271,0.000479,0.000004,0.000001,0.000014,9,6,0.000004,0.000001,0.000030
272,1.501031,0.012421,0.002234,0.043007,9,6,0.011592,0.001881,0.093492
273,4555.191406,37.694407,6.778559,129.878698,9,6,35.179313,5.708260,279.705793
274,0.004032,0.000033,0.000006,0.000115,9,6,0.000031,0.000005,0.000248
275,0.000478,0.000004,0.000001,0.000014,9,6,0.000004,0.000001,0.000029
276,333.130890,2.756673,0.495730,9.498307,9,6,2.572738,0.417457,20.455483
277,922.900513,7.637042,1.373364,26.313958,9,6,7.127474,1.156517,56.669544
278,0.000690,0.000006,0.000001,0.000020,9,6,0.000005,0.000001,0.000042
279,0.000117,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000007
280,0.000206,0.000002,0.000000,0.000006,9,6,0.000002,0.000000,0.000013
281,0.000694,0.000006,0.000001,0.000020,9,6,0.000005,0.000001,0.000043
282,0.000100,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000006
283,565.916748,4.682986,0.842138,16.135553,9,6,4.370522,0.709169,34.749405
284,10.962359,0.090714,0.016313,0.314092,9,6,0.084661,0.013737,0.682793
285,0.000000,0.000000,0.000000,0.000000,9,6,0.000000,0.000000,0.000000
