id,size,submit_time,time_spent
33937,3503.032741,248446,0
33938,276.281042,248448,0
33939,4.233434,248450,0
33940,6062.962334,248459,0
33941,274.63881,248463,0
33942,3.376588,248464,0
33943,2.475254,248466,0
33944,3857.966908,248470,0
33945,5.98895,248470,0
33946,436.809737,248471,0
33947,1,248473,0
33948,386134.805951,248488,0
33949,36322.365146,248488,0
33950,136.324996,248491,0
33951,28.548598,248491,0
33952,1,248491,0
33953,3533.028873,248494,0
33954,3505.757268,248496,0
33955,3899.384062,248496,0
33956,7.079916,248497,0
33957,30.182623,248499,0
33958,3851.287029,248499,0
33959,268.838558,248503,0
33960,46.460076,248505,0
33961,1,248506,0
33962,3532.206918,248511,0
33963,1.575579,248512,0
33964,1402.787469,248515,0
33965,121464.765576,248518,0
33966,3.55823,248530,0
33967,279.681528,248532,0
33968,1,248534,0
33969,3887.652934,248536,0
33970,386135.115006,248536,0
33971,25.403044,248538,0
33972,1,248541,0
33973,1.638314,248551,0
33974,123.239182,248552,0
33975,1,248554,0
33976,1,248556,0
33977,51.098938,248558,0
33978,1,248560,0
33979,3515.995807,248564,0
33980,582.344548,248564,0
33981,278.037095,248565,0
33982,1,248566,0
33983,1,248567,0
33984,1,248568,0
33985,37071.612189,248569,0
33986,1,248570,0
33987,780.945602,248573,0
33988,1,248574,0
33989,1,248578,0
33990,1,248579,0
33991,1,248580,0
33992,1,248580,0
33993,1,248580,0
33994,1,248580,0
33995,1,248581,0
33996,1,248581,0
33997,1,248581,0
33998,1,248581,0
33999,1,248582,0
34000,1,248583,0
34001,386134.458873,248584,0
34002,1,248585,0
34003,1,248586,0
34004,1,248587,0
34005,1119.351823,248587,0
34006,1,248587,0
34007,1,248589,0
34008,1.418231,248593,0
34009,1,248594,0
34010,1,248596,0
34011,1,248597,0
34012,1,248597,0
34013,1,248599,0
34014,1,248601,0
34015,1,248603,0
34016,1,248603,0
34017,1,248603,0
34018,1,248605,0
34019,1,248605,0
34020,1,248606,0
34021,1,248606,0
34022,1,248609,0
34023,1,248612,0
34024,278.625145,248612,0
34025,10.614053,248612,0
34026,3869.115673,248612,0
34027,386135.011376,248612,0
34028,1,248612,0
34029,1,248613,0
34030,1.060629,248613,0
34031,386134.776165,248615,0
34032,1,248615,0
34033,18322.258285,248616,0
34034,1,248618,0
34035,1,248619,0
34036,1,248619,0
34037,13.251461,248621,0
34038,1,248622,0
34039,3544.804437,248623,0
34040,1,248623,0
34041,26982.25612,248635,0
34042,10734.408075,248636,0
34043,2.346811,248638,0
34044,130820.930216,248644,0
34045,131834.045068,248644,0
34046,131834.044879,248644,0
34047,517392.290878,248645,0
34048,1,248645,0
34049,2.139154,248645,0
34050,1.662885,248646,0
34051,1,248646,0
34052,1.074424,248646,0
34053,2.050214,248646,0
34054,5.1868,248647,0
34055,258.780608,248647,0
34056,1,248650,0
34057,1,248651,0
34058,44375.539204,248651,0
34059,105243.14347,248651,0
34060,1,248656,0
34061,103710.370049,248660,0
34062,181.357982,248662,0
34063,274.197616,248662,0
34064,3915.667949,248664,0
34065,9395.25286,248669,0
34066,155.867402,248676,0
34067,1,248678,0
34068,3516.962665,248683,0
34069,400.51777,248686,0
34070,4.233434,248687,0
34071,1,248689,0
34072,12.424187,248690,0
34073,1,248690,0
34074,113647.063631,248692,0
34075,17992.840574,248700,0
34076,1,248710,0
34077,1.199985,248711,0
34078,1024.747278,248712,0
34079,56.291283,248712,0
34080,1037.798114,248713,0
34081,2999.179169,248715,0
34082,26431.138051,248719,0
34083,3446.879426,248722,0
34084,275.924318,248723,0
34085,3860.19725,248723,0
34086,282.126066,248726,0
34087,8815.163693,248726,0
34088,712439.392319,248726,0
34089,3548.881472,248727,0
34090,386134.862644,248728,0
34091,39426.109192,248729,0
34092,37071.612186,248731,0
34093,3531.129601,248732,0
34094,3903.481244,248732,0
34095,134806.995748,248732,0
34096,1.120197,248732,0
34097,5.560825,248733,0
34098,1,248733,0
34099,1.823935,248733,0
34100,2.006695,248735,0
34101,494.738894,248744,0
34102,3712.263114,248746,0
34103,34069.55891,248754,0
34104,1,248758,0
34105,1,248760,0
34106,3885.951351,248766,0
34107,1,248768,0
34108,1,248773,0
34109,3568.503268,248775,0
34110,1,248775,0
34111,1,248775,0
34112,1,248777,0
34113,2059.410079,248779,0
34114,1,248781,0
34115,417.384959,248785,0
34116,1,248787,0
34117,4245.3438,248790,0
34118,5167.727752,248792,0
34119,132537.502834,248799,0
34120,1.519721,248806,0
34121,1.704811,248810,0
34122,2779210.673981,248811,0
34123,876469.960591,248811,0
34124,276.660758,248813,0
34125,48763.40194,248813,0
34126,109.929085,248817,0
34127,1,248818,0
34128,1,248818,0
34129,1,248820,0
34130,47301.151803,248820,0
34131,1,248822,0
34132,1,248824,0
34133,1,248827,0
34134,1,248828,0
34135,31006.592792,248829,0
34136,386134.465381,248830,0
34137,386134.843533,248830,0
34138,1,248830,0
34139,1,248831,0
34140,1,248831,0
34141,1,248831,0
34142,99.891979,248832,0
34143,1,248832,0
34144,1,248832,0
34145,1,248832,0
34146,93.580516,248836,0
34147,119.811355,248843,0
34148,1,248849,0
34149,3947.117856,248850,0
34150,3519.053478,248851,0
34151,3867.942553,248852,0
34152,1,248854,0
34153,1,248856,0
34154,1,248856,0
34155,1,248857,0
34156,1,248869,0
34157,57526.905104,248869,0
34158,1,248870,0
34159,70775.121105,248875,0
34160,1,248879,0
34161,1,248882,0
34162,1,248882,0
34163,1,248883,0
34164,1,248886,0
34165,1,248887,0
34166,1,248892,0
34167,1.314526,248895,0
34168,1,248901,0
34169,1,248903,0
34170,2.40492,248910,0
34171,275.331123,248914,0
34172,280.513012,248935,0
34173,278.116087,248937,0
34174,1,248952,0
34175,37071.612188,248954,0
34176,1,248958,0
34177,269.138748,248968,0
34178,1,248968,0
34179,1,248969,0
34180,67.16458,248984,0
34181,274.959721,248987,0
34182,1,248989,0
34183,1,249000,0
34184,160.875152,249007,0
34185,1,249018,0
34186,76990.126097,249028,0
34187,266644.247605,249031,0
34188,4684.989243,249041,0
34189,38454.836719,249044,0
34190,282.771508,249049,0
34191,276.501842,249059,0
34192,9395.252849,249061,0
34193,3915.88299,249062,0
34194,3534.23604,249063,0
34195,3551.39588,249065,0
34196,2354.35282,249081,0
34197,1,249090,0
34198,3885.245681,249095,0
34199,4.233434,249095,0
34200,2.285915,249096,0
34201,201.830929,249097,0
34202,210.785482,249097,0
34203,1,249097,0
34204,1,249098,0
34205,3.516397,249099,0
34206,2.759162,249104,0
34207,12.24325,249112,0
34208,1,249116,0
34209,1,249119,0
34210,168.685054,249119,0
34211,1,249119,0
34212,1,249123,0
34213,1,249123,0
34214,1,249124,0
34215,1,249124,0
34216,9309.953619,249124,0
34217,1,249124,0
34218,1,249125,0
34219,1,249125,0
34220,1,249128,0
34221,785.58773,249128,0
34222,3.977345,249128,0
34223,271.704532,249130,0
34224,26.38752,249130,0
34225,23.39598,249133,0
34226,70.059218,249135,0
34227,1,249135,0
34228,3571.814448,249136,0
34229,3867.984824,249136,0
34230,5230263.465828,249136,0
34231,3555.365353,249136,0
34232,3521.388585,249136,0
34233,3955.099241,249138,0
34234,1,249138,0
34235,1,249143,0
34236,57977.060341,249152,0
34237,1,249158,0
34238,2.970235,249159,0
34239,14775.757376,249174,0
34240,95.848269,249175,0
34241,52.716977,249176,0
34242,55.349251,249176,0
34243,20.519926,249176,0
34244,1,249177,0
34245,53.468356,249177,0
34246,1.200589,249177,0
34247,53.170757,249177,0
34248,20.394199,249177,0
34249,1,249177,0
34250,51.564586,249178,0
34251,1,249178,0
34252,37071.612493,249178,0
34253,265.550311,249179,0
34254,1,249179,0
34255,20.387816,249183,0
34256,3920.888736,249183,0
34257,1,249184,0
34258,1,249188,0
34259,1,249191,0
34260,51.187046,249200,0
34261,20.520783,249201,0
34262,1,249203,0
34263,1,249211,0
34264,1,249212,0
34265,1,249215,0
34266,53.041608,249218,0
34267,1,249223,0
34268,411.017598,249239,0
34269,641.908118,249239,0
34270,409.973936,249239,0
34271,1.010978,249244,0
34272,3538.461341,249257,0
34273,3579.437845,249259,0
34274,1,249260,0
34275,3890.140808,249261,0
34276,1,249264,0
34277,8791.641442,249264,0
34278,1,249265,0
34279,1,249267,0
34280,13.195024,249269,0
34281,3522.782924,249274,0
34282,3958.838707,249275,0
34283,1,249275,0
34284,1.734371,249277,0
34285,34.662942,249279,0
34286,1,249282,0
34287,2.611388,249289,0
34288,2.61139,249290,0
34289,132660.263686,249291,0
34290,4.488789,249295,0
34291,3870.429433,249296,0
34292,1,249298,0
34293,1,249298,0
34294,2.610362,249298,0
34295,1,249301,0
34296,10.542978,249301,0
34297,1,249302,0
34298,1,249307,0
34299,1,249308,0
34300,1,249308,0
34301,1,249309,0
34302,1,249312,0
34303,678.381136,249315,0
34304,1,249317,0
34305,1,249318,0
34306,1,249319,0
34307,160.828726,249320,0
34308,1,249321,0
34309,1,249321,0
34310,1,249324,0
34311,1,249325,0
34312,3557.174904,249327,0
34313,1209.771784,249338,0
34314,1,249338,0
34315,4.233434,249345,0
34316,1,249347,0
34317,3505.705172,249349,0
34318,1,249349,0
34319,3919.800776,249350,0
34320,1,249350,0
34321,1,249352,0
34322,2442.577088,249352,0
34323,180189.39631,249353,0
34324,1,249353,0
34325,1,249355,0
34326,4.68861,249357,0
34327,37148.022392,249359,0
34328,1,249359,0
34329,1,249359,0
34330,3004.202678,249359,0
34331,1831.793074,249360,0
34332,1,249360,0
34333,1,249364,0
34334,2106880.94088,249378,0
34335,1,249378,0
34336,1,249380,0
34337,22816.248827,249385,0
34338,2.219219,249386,0
34339,1,249386,0
34340,1,249388,0
34341,1,249388,0
34342,1,249396,0
34343,1,249396,0
34344,1,249397,0
34345,52.226516,249397,0
34346,1,249397,0
34347,1,249401,0
34348,1,249403,0
34349,1,249406,0
34350,1,249409,0
34351,281.057786,249410,0
34352,265.177872,249410,0
34353,1,249411,0
34354,1,249411,0
34355,410.175978,249416,0
34356,6.255638,249417,0
34357,20.008596,249419,0
34358,3538.483958,249423,0
34359,3.621435,249423,0
34360,1,249434,0
34361,1,249436,0
34362,135075.825503,249443,0
34363,1,249451,0
34364,106947.881205,249451,0
34365,1,249451,0
34366,1,249452,0
34367,4.55183,249453,0
34368,3893.871268,249458,0
34369,292.251531,249461,0
34370,1,249475,0
34371,1.975659,249482,0
34372,3.133998,249484,0
34373,2.841019,249490,0
34374,1,249494,0
34375,9395.252848,249495,0
34376,1,249506,0
34377,6.318584,249509,0
34378,1,249510,0
34379,1.85649,249511,0
34380,83.586821,249512,0
34381,36.894246,249513,0
34382,3582.076267,249515,0
34383,2.356258,249518,0
34384,24246.49575,249522,0
34385,1,249537,0
34386,1,249539,0
34387,1,249539,0
34388,1,249539,0
34389,1,249540,0
34390,1,249541,0
34391,1,249541,0
34392,1,249542,0
34393,1,249542,0
34394,1,249543,0
34395,1,249543,0
34396,1,249543,0
34397,1,249544,0
34398,1,249544,0
34399,1,249544,0
34400,1,249544,0
34401,2.953088,249544,0
34402,6578.82312,249547,0
34403,2.503212,249547,0
34404,3964.475496,249547,0
34405,1,249549,0
34406,1,249549,0
34407,1,249549,0
34408,1,249550,0
34409,1,249552,0
34410,1,249553,0
34411,1,249555,0
34412,3523.245364,249556,0
34413,2.673642,249557,0
34414,3324.231625,249559,0
34415,35119.739768,249560,0
34416,1,249561,0
34417,1,249561,0
34418,1,249561,0
34419,1,249564,0
34420,1,249567,0
34421,1,249567,0
34422,1,249571,0
34423,1026.312372,249571,0
34424,6.385749,249572,0
34425,4.233434,249572,0
34426,1,249572,0
34427,1,249574,0
34428,1,249578,0
34429,3868.876387,249579,0
34430,402.619116,249579,0
34431,2.624954,249579,0
34432,1,249579,0
34433,1,249579,0
34434,1,249580,0
34435,1,249581,0
34436,1,249582,0
34437,1,249582,0
34438,1,249584,0
34439,37071.612223,249589,0
34440,1,249590,0
34441,1,249591,0
34442,1,249592,0
34443,1,249592,0
34444,1,249593,0
34445,1,249593,0
34446,1,249593,0
34447,12.69554,249594,0
34448,1,249595,0
34449,703.977534,249596,0
34450,60.363287,249599,0
34451,1,249599,0
34452,1,249601,0
34453,1,249602,0
34454,1,249602,0
34455,1,249603,0
34456,1,249603,0
34457,1,249604,0
34458,1,249605,0
34459,1,249607,0
34460,452.004921,249607,0
34461,88.678933,249608,0
34462,1,249609,0
34463,81.359324,249610,0
34464,1,249611,0
34465,1,249612,0
34466,1,249613,0
34467,10081.264665,249614,0
34468,1,249614,0
34469,1,249615,0
34470,21606.400196,249615,0
34471,3.401232,249615,0
34472,1,249616,0
34473,1,249617,0
34474,1,249619,0
34475,1,249619,0
34476,1,249619,0
34477,9247.788187,249620,0
34478,1,249620,0
34479,1,249621,0
34480,1,249622,0
34481,1,249623,0
34482,1,249623,0
34483,1.662007,249623,0
34484,1,249624,0
34485,1,249625,0
34486,1,249628,0
34487,1,249628,0
34488,73706.574105,249631,0
34489,7.063831,249632,0
34490,46.459574,249633,0
34491,1,249633,0
34492,5664.175982,249635,0
34493,131779.648771,249635,0
34494,1,249635,0
34495,249.541587,249637,0
34496,3557.849297,249648,0
34497,1,249648,0
34498,1,249650,0
34499,1,249651,0
34500,1,249653,0
34501,1,249656,0
34502,1124.501479,249656,0
34503,1,249656,0
34504,366.79509,249657,0
34505,1,249658,0
34506,1,249659,0
34507,1,249661,0
34508,1,249662,0
34509,1,249662,0
34510,1,249665,0
34511,1,249665,0
34512,1,249665,0
34513,9986.633985,249668,0
34514,2.558935,249668,0
34515,5.452268,249669,0
34516,1,249669,0
34517,1,249670,0
34518,210.863351,249671,0
34519,1,249671,0
34520,1,249671,0
34521,1,249673,0
34522,3721.70579,249676,0
34523,2279.946645,249679,0
34524,1,249679,0
34525,1,249682,0
34526,1,249683,0
34527,1,249685,0
34528,1,249690,0
34529,2981.094117,249691,0
34530,1,249691,0
34531,1,249694,0
34532,23941.02742,249695,0
34533,3538.014029,249697,0
34534,3917.107639,249697,0
34535,386135.357264,249700,0
34536,1.118684,249701,0
34537,163519.23733,249702,0
34538,1,249704,0
34539,1,249708,0
34540,56698.069174,249712,0
34541,1,249712,0
34542,1,249715,0
34543,119443.677162,249718,0
34544,1,249721,0
34545,1,249727,0
34546,1.267152,249731,0
34547,1,249731,0
34548,1,249732,0
34549,4.372246,249736,0
34550,1,249737,0
34551,200742.036863,249737,0
34552,1,249740,0
34553,295.077726,249743,0
34554,101928.213483,249745,0
34555,1,249745,0
34556,1,249746,0
34557,1,249748,0
34558,1,249749,0
34559,375.527225,249751,0
34560,9.712295,249751,0
34561,1.124124,249757,0
34562,1,249759,0
34563,599.841827,249759,0
34564,3991.218699,249760,0
34565,1,249760,0
34566,2.006499,249761,0
34567,201.830929,249763,0
34568,412.279759,249764,0
34569,1,249766,0
34570,27.841955,249768,0
34571,11978.403919,249770,0
34572,490676.68338,249780,0
34573,157.936168,249780,0
34574,1,249780,0
34575,1,249782,0
34576,46.807014,249785,0
34577,37071.612222,249785,0
34578,1,249785,0
34579,623.183418,249788,0
34580,1,249791,0
34581,1,249792,0
34582,23.39598,249797,0
34583,266849.127242,249802,0
34584,1,249807,0
34585,7.721929,249808,0
34586,1,249809,0
34587,4.233434,249815,0
34588,1,249815,0
34589,111258.201966,249816,0
34590,122683.542985,249816,0
34591,1.562608,249817,0
34592,83.325576,249817,0
34593,150.740761,249820,0
34594,3891.247114,249823,0
34595,17.721841,249825,0
34596,1,249826,0
34597,1,249827,0
34598,166.58415,249827,0
34599,50922.7877,249831,0
34600,1,249831,0
34601,1,249833,0
34602,1,249833,0
34603,50788.569938,249835,0
34604,1,249836,0
34605,1,249837,0
34606,1,249837,0
34607,1,249837,0
34608,1,249837,0
34609,1,249838,0
34610,1,249838,0
34611,1,249838,0
34612,1,249839,0
34613,1,249840,0
34614,1,249840,0
34615,1,249840,0
34616,364.742374,249840,0
34617,1,249840,0
34618,1,249840,0
34619,1,249841,0
34620,1,249842,0
34621,1,249843,0
34622,1,249843,0
34623,1,249844,0
34624,9395.252885,249845,0
34625,1,249845,0
34626,1,249848,0
34627,10.301458,249848,0
34628,1,249851,0
34629,1,249855,0
34630,1,249855,0
34631,1,249856,0
34632,1,249862,0
34633,3580.056767,249873,0
34634,1,249873,0
34635,3.39376,249877,0
34636,1,249877,0
34637,1,249880,0
34638,386134.457972,249880,0
34639,1,249884,0
34640,21.027322,249888,0
34641,1,249890,0
34642,1,249893,0
34643,3962.314973,249900,0
34644,7688.660628,249901,0
34645,1,249901,0
34646,1,249902,0
34647,1,249905,0
34648,1,249906,0
34649,386135.589953,249910,0
34650,1,249910,0
34651,386134.813331,249914,0
34652,1,249917,0
34653,449.038753,249921,0
34654,1339.532945,249924,0
34655,276.875816,249924,0
34656,1,249927,0
34657,1,249929,0
34658,1,249929,0
34659,37071.612222,249931,0
34660,5.60487,249934,0
34661,386136.729342,249939,0
34662,386140.252506,249939,0
34663,386134.931739,249946,0
34664,93.373851,249950,0
34665,1.982187,249953,0
34666,864256.201253,249967,0
34667,7.335516,249968,0
34668,1,249970,0
34669,284.181942,249984,0
34670,1,249984,0
34671,1,249986,0
34672,8.827317,249986,0
34673,2.761146,250001,0
34674,408.593874,250002,0
34675,46640.052712,250004,0
34676,664612.842422,250010,0
34677,24.911219,250016,0
34678,6.527425,250017,0
34679,1,250017,0
34680,1,250017,0
34681,24.239523,250017,0
34682,1.112191,250017,0
34683,24.911219,250018,0
34684,24.239523,250018,0
34685,1,250019,0
34686,1,250019,0
34687,1,250019,0
34688,1,250019,0
34689,2.833674,250019,0
34690,1.112191,250019,0
34691,7.053722,250020,0
34692,1,250021,0
34693,1,250021,0
34694,110003.654819,250024,0
34695,280.30917,250029,0
34696,1,250032,0
34697,89117.934804,250034,0
34698,289.848963,250043,0
34699,1,250043,0
34700,27965.069364,250045,0
34701,1,250051,0
34702,4.233434,250053,0
34703,1241.117867,250053,0
34704,296.642635,250053,0
34705,3522.951542,250055,0
34706,2.833674,250057,0
34707,285.328528,250058,0
34708,6.527425,250060,0
34709,1,250073,0
34710,1,250074,0
34711,1,250076,0
34712,1,250076,0
34713,1,250076,0
34714,6928.434246,250077,0
34715,1,250078,0
34716,1,250078,0
34717,30800.134678,250079,0
34718,3876.123513,250079,0
34719,3559.673312,250080,0
34720,1,250080,0
34721,1,250081,0
34722,1,250081,0
34723,1,250083,0
34724,1,250085,0
34725,835.515701,250086,0
34726,1,250087,0
34727,1,250091,0
34728,1,250092,0
34729,1,250094,0
34730,1,250094,0
34731,1,250097,0
34732,274.965712,250098,0
34733,1,250098,0
34734,274.18519,250101,0
34735,34.022432,250104,0
34736,1,250107,0
34737,1,250108,0
34738,1,250110,0
34739,37071.612219,250111,0
34740,1,250111,0
34741,1.632333,250113,0
34742,2.087664,250113,0
34743,1,250115,0
34744,1,250118,0
34745,125324.929741,250118,0
34746,1,250118,0
34747,12510.818185,250121,0
34748,1,250124,0
34749,280.53158,250125,0
34750,3922.043454,250127,0
34751,1,250127,0
34752,1,250128,0
34753,149.766047,250131,0
34754,1,250131,0
34755,3539.490557,250141,0
34756,1639291.272773,250157,0
34757,1,250157,0
34758,20688.290045,250158,0
34759,1,250158,0
34760,1,250158,0
34761,9395.252865,250158,0
34762,1,250158,0
34763,3582.598451,250159,0
34764,28.670759,250159,0
34765,3895.483547,250159,0
34766,4891397.059177,250159,0
34767,1.033218,250159,0
34768,1,250159,0
34769,386134.479623,250165,0
34770,386135.62738,250165,0
34771,280.750921,250170,0
34772,120.64662,250170,0
34773,1,250171,0
34774,1,250173,0
34775,1,250173,0
34776,4.488789,250175,0
34777,2.458081,250177,0
34778,7625.18292,250179,0
34779,16.488578,250185,0
34780,1,250187,0
34781,1,250188,0
34782,1,250190,0
34783,2.707857,250191,0
34784,2.879933,250191,0
34785,16.57539,250191,0
34786,39720.96873,250193,0
34787,1,250194,0
34788,1,250194,0
34789,3966.608816,250194,0
34790,1,250195,0
34791,1,250196,0
34792,1,250197,0
34793,1,250200,0
34794,1,250200,0
34795,1,250200,0
34796,1,250200,0
34797,3521.877868,250200,0
34798,1,250203,0
34799,1,250203,0
34800,1,250203,0
34801,1,250204,0
34802,1,250204,0
34803,1,250204,0
34804,1,250204,0
34805,1,250204,0
34806,1,250205,0
34807,1,250206,0
34808,1,250206,0
34809,1,250207,0
34810,38526.058361,250208,0
34811,1,250208,0
34812,1,250208,0
34813,37.668331,250209,0
34814,6415.020334,250209,0
34815,1,250209,0
34816,6.402395,250209,0
34817,37.858382,250209,0
34818,8.722414,250209,0
34819,1003.869066,250209,0
34820,1,250211,0
34821,14282.366981,250211,0
34822,1,250211,0
34823,1,250219,0
34824,1.865927,250239,0
34825,1,250240,0
34826,1,250251,0
34827,1,250252,0
34828,9.602464,250253,0
34829,1,250254,0
34830,2.28235,250254,0
34831,3876.179784,250254,0
34832,2.3255,250257,0
34833,30800.134683,250258,0
34834,48524.925082,250274,0
34835,943.238973,250274,0
34836,37071.612188,250274,0
34837,1.098801,250274,0
34838,11.166353,250274,0
34839,1,250274,0
34840,386136.353537,250274,0
34841,4.313124,250275,0
34842,3169722.62246,250278,0
34843,619174.608314,250281,0
34844,3556.991238,250283,0
34845,48755.393265,250284,0
34846,14636.970625,250285,0
34847,22312.276154,250290,0
34848,4.23343,250295,0
34849,277.386515,250298,0
34850,16.592006,250300,0
34851,1,250307,0
34852,1,250311,0
34853,1,250311,0
34854,1,250312,0
34855,241.811755,250313,0
34856,1,250313,0
34857,1,250315,0
34858,1,250316,0
34859,296.046332,250316,0
34860,3920.964901,250319,0
34861,1,250320,0
34862,1,250320,0
34863,13.407449,250321,0
34864,3438937.126125,250324,0
34865,1,250328,0
34866,1,250328,0
34867,1,250330,0
34868,1,250332,0
34869,1,250338,0
34870,5.680133,250339,0
34871,281.260586,250343,0
34872,7.765999,250345,0
34873,1,250345,0
34874,1,250359,0
34875,1,250363,0
34876,1,250363,0
34877,1,250363,0
34878,1,250365,0
34879,1,250368,0
34880,1,250368,0
34881,13.35303,250371,0
34882,1,250372,0
34883,203240.262852,250376,0
34884,3538.192145,250379,0
34885,3894.567956,250379,0
34886,1,250380,0
34887,177.67003,250383,0
34888,1,250383,0
34889,1,250392,0
34890,1,250397,0
34891,273.912233,250397,0
34892,1,250398,0
34893,1,250399,0
34894,3415.510624,250404,0
34895,1,250407,0
34896,1,250409,0
34897,3.634867,250409,0
34898,1.470535,250411,0
34899,1,250412,0
34900,1,250420,0
34901,1,250422,0
34902,1,250424,0
34903,201.830929,250424,0
34904,1,250428,0
34905,1830.783809,250429,0
34906,140676.624476,250436,0
34907,1,250438,0
34908,8080.594947,250438,0
34909,1,250442,0
34910,221.944889,250444,0
34911,2.095488,250459,0
34912,1,250461,0
34913,2.512169,250469,0
34914,291.476272,250472,0
34915,9395.252878,250480,0
34916,1,250480,0
34917,1,250486,0
34918,1,250495,0
34919,20396.056197,250499,0
34920,23.39598,250501,0
34921,3582.012861,250504,0
34922,3873.899879,250505,0
34923,3523.026978,250506,0
34924,3963.799807,250508,0
34925,3558.805289,250512,0
34926,425.988604,250514,0
34927,3351.561157,250516,0
34928,3925.593718,250521,0
34929,1,250530,0
34930,4.233434,250532,0
34931,3539.669751,250547,0
34932,111294.910093,250560,0
34933,1,250561,0
34934,1,250566,0
34935,23043.716061,250568,0
34936,280.518772,250574,0
34937,1,250589,0
34938,114538.544882,250590,0
34939,2777261.455305,250595,0
34940,1,250598,0
34941,3897.128634,250602,0
34942,1,250605,0
34943,1,250610,0
34944,284.598344,250613,0
34945,14997.765014,250616,0
34946,426003.419408,250623,0
34947,2.389647,250624,0
34948,1,250627,0
34949,453751.875047,250636,0
34950,1,250636,0
34951,1,250639,0
34952,1,250640,0
34953,1,250651,0
34954,1,250651,0
34955,7.242138,250651,0
34956,1,250652,0
34957,1,250660,0
34958,1,250661,0
34959,37071.612459,250664,0
34960,1,250664,0
34961,1,250665,0
34962,1,250666,0
34963,1,250671,0
34964,1,250681,0
34965,1,250681,0
34966,1,250687,0
34967,3.906934,250692,0
34968,277.525392,250694,0
34969,1,250701,0
34970,297.782619,250718,0
34971,276.987475,250742,0
34972,1,250747,0
34973,191.979031,250747,0
34974,4.233434,250773,0
34975,46503.368554,250793,0
34976,9395.252878,250800,0
34977,559362.6097,250867,0
34978,1,250887,0
34979,5331936.411867,250888,0
34980,1,250889,0
34981,67063.842803,250895,0
34982,281.045415,250907,0
34983,6237.446606,250909,0
34984,276.933112,250913,0
34985,1,250938,0
34986,1,250938,0
34987,1,250939,0
34988,1,250941,0
34989,1,250941,0
34990,1,250943,0
34991,1,250943,0
34992,1,250944,0
34993,1,250946,0
34994,1,250948,0
34995,1,250948,0
34996,242413.512516,250952,0
34997,1,250952,0
34998,297.242423,250960,0
34999,285.898091,250962,0
35000,1,250963,0
35001,41.697079,250965,0
35002,1,250984,0
35003,3583.095607,250985,0
35004,3513.571966,250986,0
35005,3832.0027,250986,0
35006,27.87463,250987,0
35007,3497.601681,250987,0
35008,43705.648494,250989,0
35009,27.209463,250990,0
35010,3862.170952,250990,0
35011,1,250991,0
35012,3970.955953,250992,0
35013,5.137575,250992,0
35014,2.881533,250995,0
35015,3.396953,250995,0
35016,2714.409353,250996,0
35017,3846.600319,250996,0
35018,3503.681141,250997,0
35019,19865.987414,250999,0
35020,37148.487614,251000,0
35021,285.844672,251002,0
35022,2187.806777,251005,0
35023,3523.219619,251006,0
35024,5.44906,251007,0
35025,169.429459,251010,0
35026,335.924012,251012,0
35027,1.513138,251012,0
35028,4.235323,251012,0
35029,1,251013,0
35030,2981.094117,251013,0
35031,4.233434,251013,0
35032,60915.849289,251013,0
35033,5233.990527,251014,0
35034,846.711551,251015,0
35035,14.905302,251016,0
35036,7075.205615,251016,0
35037,1036.160356,251016,0
35038,7075.205615,251016,0
35039,1036.160322,251017,0
35040,5233.990527,251019,0
35041,846.711551,251019,0
35042,772.645987,251024,0
35043,2.393218,251025,0
35044,5.464105,251026,0
35045,3878.829797,251028,0
35046,41.077158,251030,0
35047,1,251032,0
35048,2.700472,251035,0
35049,5.98895,251042,0
35050,3501.568225,251044,0
35051,2.75056,251046,0
35052,535.630464,251050,0
35053,26.751301,251052,0
35054,1,251054,0
35055,581.218861,251060,0
35056,610.081166,251062,0
35057,9.248184,251069,0
35058,9395.252888,251078,0
35059,1,251079,0
35060,211.418714,251080,0
35061,1,251081,0
35062,4.976432,251083,0
35063,1.575583,251084,0
35064,1,251086,0
35065,3522.805372,251088,0
35066,435.508063,251088,0
35067,3841.864608,251090,0
35068,435.508063,251099,0
35069,6.32796,251104,0
35070,1,251105,0
35071,16.610481,251106,0
35072,1,251107,0
35073,280.994528,251109,0
35074,1,251112,0
35075,771.422295,251114,0
35076,1,251115,0
35077,1.055713,251117,0
35078,1.157173,251119,0
35079,3875.779918,251126,0
35080,1,251128,0
35081,201.830929,251132,0
35082,1,251132,0
35083,8.040396,251135,0
35084,1,251141,0
35085,2.322698,251142,0
35086,3509.587034,251143,0
35087,14.844223,251144,0
35088,5.09364,251145,0
35089,780.652063,251146,0
35090,3856.630483,251148,0
35091,252.873847,251150,0
35092,277.967571,251150,0
35093,246.665,251152,0
35094,270.627903,251153,0
35095,1.431628,251153,0
35096,281.631483,251156,0
35097,7.181528,251157,0
35098,19.58946,251157,0
35099,250.892264,251159,0
35100,8666.43172,251162,0
35101,3535.465035,251168,0
35102,3898.592801,251170,0
35103,23.39598,251174,0
35104,78312.065717,251184,0
35105,1,251187,0
35106,1,251189,0
35107,37071.61219,251195,0
35108,3499.792483,251200,0
35109,2.135043,251201,0
35110,3836.66922,251202,0
35111,88032.969569,251203,0
35112,1862.933946,251208,0
35113,3519.398619,251211,0
35114,1,251215,0
35115,264296.194658,251216,0
35116,2.763055,251221,0
35117,286.508238,251225,0
35118,1,251229,0
