ID, Size, Total Transfer Time, Transfer Time Parralelized, Chunking Time, N, K
2226, 2.6, 0.016969671249664, 0.0026262626221234147, 0.05105526274859608, 10, 9
2227, 74.9, 0.488857068549516, 0.07565656565129757, 1.42470745868597, 10, 9
2228, 174.0, 1.1356626159388803, 0.17575757576322013, 3.230229566376844, 10, 9
2229, 100.3, 0.6546377033376746, 0.10131313131952828, 1.8663711729975487, 10, 9
2230, 168.5, 1.099765234362632, 0.17020202020013875, 3.1281246088189554, 10, 9
2231, 1.8, 0.011748233927941477, 0.001818181811408563, 0.03534595113364344, 10, 9
2232, 75.8, 0.49473118559207296, 0.07656565657393499, 1.410477915385984, 10, 9
2233, 105.9, 0.6911877645491735, 0.1069696969775991, 1.9705753461659066, 10, 9
2234, 2.2, 0.014358952630276093, 0.0022222222252325577, 0.04320060694111976, 10, 9
2235, 120.9, 0.7890897141701462, 0.12212121212346987, 2.2496936671525787, 10, 9
2236, 75.4, 0.49212046688558064, 0.076161616160111, 1.4030347601596729, 10, 9
2237, 148.6, 0.969881981146564, 0.15010101009498944, 2.7651321665746336, 10, 9
2238, 2.1, 0.013706272913599361, 0.0021212121133099902, 0.04123694298925068, 10, 9
2239, 60.9, 0.39748191560635154, 0.061515151523053646, 1.158406999118499, 10, 9
2240, 101.5, 0.6624698592943002, 0.10252525252713399, 1.8887006386764824, 10, 9
2241, 184.2, 1.2022359416799127, 0.18606060606173494, 3.4195878513023836, 10, 9
2242, 158.0, 1.0312338696416208, 0.1595959595997225, 2.933196962572077, 10, 9
2243, 98.2, 0.6409314303468072, 0.09919191918928515, 1.8272946080594148, 10, 9
2244, 170.8, 1.1147768666323172, 0.17252525252036072, 3.170823045615891, 10, 9
2245, 203.2, 1.3262450778534238, 0.20525252524424684, 3.772314068320544, 10, 9
2246, 132.9, 0.8674112739148669, 0.13424242425032637, 2.4729883239419164, 10, 9
2247, 88.8, 0.5795795419331762, 0.0896969697014852, 1.6523804602410999, 10, 9
2248, 105.0, 0.6853136475066167, 0.10606060605496168, 1.953828246906706, 10, 9
2249, 136.8, 0.8928657807564077, 0.13818181817504493, 2.5455590873984515, 10, 9
2250, 131.9, 0.8608844772370587, 0.1332323232326995, 2.4543804358761383, 10, 9
2251, 108.0, 0.704894037462773, 0.10909090909090909, 2.0096519111040405, 10, 9
2252, 117.7, 0.768203964862062, 0.11888888888061047, 2.1901484253420884, 10, 9
2253, 143.3, 0.9352899590063062, 0.14474747475575317, 2.666510359826009, 10, 9
2254, 2.2, 0.014358952630276093, 0.0022222222252325577, 0.04320060694111976, 10, 9
2255, 77.8, 0.5077847788662635, 0.07858585859225554, 1.4476936915175402, 10, 9
2256, 62.6, 0.4085774698948842, 0.06323232323947278, 1.1907434834945492, 10, 9
2257, 2.2, 0.014358952630276093, 0.0022222222252325577, 0.04320060694111976, 10, 9
2258, 115.1, 0.7512342936067192, 0.11626262625848705, 2.141767916371065, 10, 9
2259, 104.3, 0.6807448898958921, 0.1053535353561694, 1.9408027252606612, 10, 9
2260, 1.8, 0.011748233927941477, 0.001818181811408563, 0.03534595113364344, 10, 9
2261, 177.8, 1.160464443141012, 0.17959595959294927, 3.3007748097804765, 10, 9
2262, 106.6, 0.6957565221598982, 0.10767676767639138, 1.983600867811951, 10, 9
2263, 185.9, 1.2133314959684451, 0.18777777777815408, 3.45114756545664, 10, 9
2264, 173.7, 1.1337045769490646, 0.17545454546131872, 3.224660205055504, 10, 9
2265, 84.3, 0.550208957038894, 0.08515151515603066, 1.5686449639450981, 10, 9
2266, 79.0, 0.5156169348228892, 0.07979797979986125, 1.470023157196474, 10, 9
2267, 2.8, 0.01827503060574955, 0.002828282829035412, 0.05498259065233424, 10, 9
2268, 123.2, 0.8041013464341522, 0.12444444444369186, 2.2924918097038685, 10, 9
2269, 176.3, 1.1506742482044074, 0.17808080808344212, 3.2729280031737793, 10, 9
2270, 168.4, 1.0991125547330598, 0.1701010101051493, 3.126268155045176, 10, 9
2271, 89.8, 0.5861063385352375, 0.09070707070217891, 1.670988348306878, 10, 9
2272, 122.8, 0.8014906278090856, 0.124040404046801, 2.2850486544775572, 10, 9
2273, 190.8, 1.245312799487794, 0.19272727272049947, 3.5421138003718498, 10, 9
2274, 127.6, 0.8328192516931833, 0.12888888889415698, 2.374366517193292, 10, 9
2275, 96.2, 0.627877837068459, 0.0971717171709646, 1.7900788319278584, 10, 9
2276, 193.1, 1.260324431829068, 0.1950505050576546, 3.584812237168785, 10, 9
2277, 191.2, 1.247923518190129, 0.19313131313432347, 3.5495396154669687, 10, 9
2278, 132.1, 0.8621898365874656, 0.13343434343961152, 2.458102013489294, 10, 9
2279, 123.5, 0.8060593854198103, 0.12474747474559329, 2.2980741761236017, 10, 9
2280, 131.8, 0.86023179759765, 0.1331313131377101, 2.4525196470695607, 10, 9
2281, 142.4, 0.9294158419637492, 0.14383838383311576, 2.6497632605668087, 10, 9
2282, 78.5, 0.5123535364769881, 0.07929292929104784, 1.4607192131635849, 10, 9
2283, 157.6, 1.0286231509351285, 0.15919191918589853, 2.9257711474769574, 10, 9
2284, 116.2, 0.758413769923936, 0.11737373737110333, 2.1622365932434215, 10, 9
2285, 134.9, 0.880464867193215, 0.13626262626864694, 2.510204100073473, 10, 9
2286, 1.9, 0.012400913644618209, 0.0019191919233311307, 0.03730961508551252, 10, 9
2287, 2.4, 0.015664311980682844, 0.002424242432144555, 0.047127934844857916, 10, 9
2288, 105.4, 0.6879243662131092, 0.10646464646878567, 1.9612714021330173, 10, 9
2289, 120.4, 0.7858263158284028, 0.12161616161465645, 2.24038972311969, 10, 9
2290, 64.3, 0.41967302418341684, 0.06494949495589192, 1.2230799678705992, 10, 9
2291, 66.0, 0.4307685784761072, 0.06666666667231104, 1.255416452246649, 10, 9
2292, 2.3, 0.015011632264006114, 0.0023232323202219875, 0.04516427089298884, 10, 9
2293, 76.6, 0.49995262283804864, 0.0773737373677167, 1.4253642258386063, 10, 9
2294, 156.1, 1.0188329559970026, 0.15767676767639138, 2.8979243408702606, 10, 9
2295, 3.1, 0.02023306959140743, 0.003131313130936839, 0.060873582507941476, 10, 9
2296, 131.7, 0.8595791178866521, 0.13303030302578753, 2.4506588582629822, 10, 9
2297, 179.2, 1.169601958443887, 0.18101010100746698, 3.326765162613393, 10, 9
2298, 209.4, 1.3667112171176643, 0.21151515152305364, 3.8874142022948917, 10, 9
2299, 93.0, 0.6069920878418005, 0.09393939394503832, 1.7305335901173682, 10, 9
2300, 167.0, 1.089975039430185, 0.1686868686906316, 3.100277802212259, 10, 9
2301, 107.2, 0.6996726001353716, 0.10828282828019424, 1.994765600651418, 10, 9
2302, 131.1, 0.8556630399096575, 0.13242424242198467, 2.4394941254235154, 10, 9
2303, 94.1, 0.6141715641548596, 0.0950505050576546, 1.7510022669897238, 10, 9
2304, 168.4, 1.0991125547330598, 0.1701010101051493, 3.126268155045176, 10, 9
2305, 153.5, 1.0018632847473385, 0.15505050505426796, 2.849656542751986, 10, 9
2306, 122.2, 0.797574549756344, 0.123434343426065, 2.2738839216380904, 10, 9
2307, 116.1, 0.7577610902902061, 0.1172727272761139, 2.160375804436843, 10, 9
2308, 129.8, 0.8471782043234595, 0.13111111111938953, 2.4153038709380046, 10, 9
2309, 141.1, 0.92093100637603, 0.14252525253052062, 2.625573006081297, 10, 9
2310, 171.2, 1.1173875853331308, 0.17292929293418471, 3.1782488607110095, 10, 9
2311, 138.1, 0.9013506164198737, 0.1394949494945732, 2.5697493418839628, 10, 9
2312, 196.3, 1.2812101810598844, 0.19828282828358088, 3.6442187579297385, 10, 9
2313, 217.0, 1.4163148716033538, 0.21919191919944503, 4.0285046891021565, 10, 9
2314, 102.1, 0.6663859372656159, 0.10313131313093683, 1.8998653715159493, 10, 9
2315, 148.6, 0.969881981146564, 0.15010101009498944, 2.7651321665746336, 10, 9
2316, 120.1, 0.7838682768427447, 0.12131313131275502, 2.2348073566999562, 10, 9
2317, 178.2, 1.1630751618433468, 0.18000000000677324, 3.308200624875595, 10, 9
2318, 170.0, 1.109555429304916, 0.17171717170964587, 3.1559714154256526, 10, 9
2319, 159.1, 1.0384133459531588, 0.1607070707123388, 2.9536179540836542, 10, 9
2320, 93.8, 0.6122135251692019, 0.09474747475575317, 1.7454199005699906, 10, 9
2321, 77.0, 0.502563341544541, 0.0777777777815407, 1.4328073810649178, 10, 9
2322, 154.3, 1.007084722069061, 0.15585858586498283, 2.864508172942225, 10, 9
2323, 114.6, 0.7479708952706545, 0.11575757574967363, 2.132463972338176, 10, 9
2324, 76.7, 0.5006053025532043, 0.07747474747963927, 1.4272250146451844, 10, 9
2325, 2.7, 0.01762235096634073, 0.002727272734045982, 0.05301892670046516, 10, 9
2326, 75.2, 0.4908151075393316, 0.075959595953199, 1.399313182546517, 10, 9
2327, 137.2, 0.8954764994587424, 0.13858585858886893, 2.5530022426247623, 10, 9
2328, 214.8, 1.401955918973078, 0.21696969697421248, 3.987662706079001, 10, 9
2329, 2.0, 0.013053593274190542, 0.0020202020183205604, 0.0392732790373816, 10, 9
2330, 2.1, 0.013706272913599361, 0.0021212121133099902, 0.04123694298925068, 10, 9
2331, 65.9, 0.43011589876095163, 0.06656565656038847, 1.2535143061068819, 10, 9
2332, 95.5, 0.6233090794577345, 0.0964646464721723, 1.7770533102818136, 10, 9
2333, 1.8, 0.011748233927941477, 0.001818181811408563, 0.03534595113364344, 10, 9
2334, 146.2, 0.9542176692473068, 0.14767676767977803, 2.7204732352167653, 10, 9
2335, 167.8, 1.0951964767519078, 0.16949494950134647, 3.115129432402497, 10, 9
2336, 136.5, 0.8909077417665923, 0.1378787878731435, 2.539976720978718, 10, 9
2337, 160.3, 1.0462455019056267, 0.1619191919199445, 2.9758953993690125, 10, 9
2338, 164.4, 1.0730053681748424, 0.1660606060685082, 3.0520100040939844, 10, 9
2339, 92.4, 0.603076009866327, 0.09333333334123546, 1.7193688572779013, 10, 9
2340, 76.4, 0.4986472635675464, 0.07717171717773784, 1.4216426482254507, 10, 9
2341, 96.8, 0.6317939150439326, 0.09777777777476744, 1.801243564767325, 10, 9
2342, 114.0, 0.7440548172951812, 0.11515151514587077, 2.121299239498709, 10, 9
2343, 169.3, 1.1049866716941914, 0.1710101010108536, 3.142976239009194, 10, 9
2344, 97.9, 0.6389733913569916, 0.09888888888738372, 1.8217122416396812, 10, 9
2345, 134.6, 0.8785068282033994, 0.1359595959667455, 2.5046217336537393, 10, 9
2346, 77.3, 0.5045213805301988, 0.07808080808344213, 1.4383897474846512, 10, 9
2347, 136.6, 0.8915604214817479, 0.13797979798506607, 2.5418375097852954, 10, 9
2348, 156.1, 1.0188329559970026, 0.15767676767639138, 2.8979243408702606, 10, 9
2349, 151.2, 0.9868516524776535, 0.152727272734046, 2.8069581059550504, 10, 9
2350, 122.8, 0.8014906278090856, 0.124040404046801, 2.2850486544775572, 10, 9
2351, 133.8, 0.8732853908759983, 0.13515151515603066, 2.4897354232011173, 10, 9
2352, 124.7, 0.8138915413764358, 0.125959595953199, 2.3204036418025358, 10, 9
2353, 91.2, 0.5952438538381122, 0.09212121211669662, 1.6970393915989674, 10, 9
2354, 67.5, 0.4405587734142331, 0.06818181818181818, 1.283948644343164, 10, 9
2355, 216.1, 1.410440754560797, 0.21828282827680762, 4.011796605138137, 10, 9
2356, 2.0, 0.013053593274190542, 0.0020202020183205604, 0.0392732790373816, 10, 9
2357, 2.0, 0.013053593274190542, 0.0020202020183205604, 0.0392732790373816, 10, 9
2358, 165.3, 1.0788794851359735, 0.16696969697421246, 3.0687180880580023, 10, 9
2359, 178.2, 1.1630751618433468, 0.18000000000677324, 3.308200624875595, 10, 9
2360, 79.8, 0.5208383721446117, 0.08060606061057611, 1.4849094676490964, 10, 9
2361, 3.0, 0.019580389956156304, 0.0030303030359474094, 0.058909918556072395, 10, 9
2362, 187.2, 1.2218163316319113, 0.18909090909768234, 3.4752814645157772, 10, 9
2363, 2.0, 0.013053593274190542, 0.0020202020183205604, 0.0392732790373816, 10, 9
2364, 167.4, 1.092585758049573, 0.16909090908752247, 3.107703617307378, 10, 9
2365, 129.7, 0.8465255246067827, 0.13101010100746696, 2.413443082131426, 10, 9
2366, 129.2, 0.8432621262707181, 0.13050505049865355, 2.404139138098537, 10, 9
2367, 134.0, 0.874590750150658, 0.13535353534600952, 2.4934570008142725, 10, 9
2368, 97.9, 0.6389733913569916, 0.09888888888738372, 1.8217122416396812, 10, 9
2369, 119.1, 0.7773414801649368, 0.12030303029512818, 2.2161994686341777, 10, 9
2370, 164.0, 1.07039464946835, 0.1656565656546842, 3.0445841889988645, 10, 9
2371, 179.9, 1.1741707161360373, 0.18171717172319238, 3.3397603390298523, 10, 9
2372, 87.0, 0.5678313079294879, 0.0878787878731435, 1.6188862617226993, 10, 9
2373, 112.9, 0.7368753409821218, 0.1140404040332545, 2.1008305626263533, 10, 9
2374, 78.0, 0.5090901381409234, 0.07878787878223441, 1.451415269130696, 10, 9
2375, 108.6, 0.7088101154382466, 0.10969696969471195, 2.0208166439435074, 10, 9
2376, 164.6, 1.0743107274438235, 0.16626262625848706, 3.055722911641543, 10, 9
2377, 134.5, 0.8778541484867227, 0.13585858585482294, 2.5027609448471613, 10, 9
2378, 155.2, 1.0129588390358713, 0.1567676767706871, 2.8812162569062427, 10, 9
2379, 186.7, 1.2185529332958465, 0.18858585858886892, 3.4659991956468783, 10, 9
2380, 131.7, 0.8595791178866521, 0.13303030302578753, 2.4506588582629822, 10, 9
2381, 69.9, 0.456223085394916, 0.07060606061396274, 1.3296001516975875, 10, 9
2382, 213.9, 1.3960818020119468, 0.2160606060685082, 3.970954622114983, 10, 9
2383, 2.0, 0.013053593274190542, 0.0020202020183205604, 0.0392732790373816, 10, 9
2384, 66.0, 0.4307685784761072, 0.06666666667231104, 1.255416452246649, 10, 9
2385, 151.5, 0.9888096914674692, 0.15303030303594742, 2.81252746727639, 10, 9
2386, 97.9, 0.6389733913569916, 0.09888888888738372, 1.8217122416396812, 10, 9
2387, 173.0, 1.1291358192569143, 0.1747474747455933, 3.2116650286390462, 10, 9
2388, 2.7, 0.01762235096634073, 0.002727272734045982, 0.05301892670046516, 10, 9
2389, 186.5, 1.217247573939761, 0.18838383838195694, 3.4622862880993184, 10, 9
2390, 1.9, 0.012400913644618209, 0.0019191919233311307, 0.03730961508551252, 10, 9
2391, 1.7, 0.011095554288532657, 0.0017171717164191332, 0.033382287181774356, 10, 9
2392, 77.4, 0.5051740601639289, 0.07818181817843155, 1.440250536291229, 10, 9
2393, 166.6, 1.087364320723693, 0.1682828282768076, 3.0928519871171387, 10, 9
2394, 127.9, 0.83477729068452, 0.1291919191960584, 2.379948883613026, 10, 9
2395, 128.5, 0.8386933686599936, 0.12979797979986127, 2.3911136164524924, 10, 9
2396, 125.1, 0.8165022600787705, 0.126363636367023, 2.3278467970288466, 10, 9
2397, 99.6, 0.650068945649682, 0.10060606060380285, 1.8533456513515039, 10, 9
2398, 119.8, 0.7819102378570869, 0.12101010101085359, 2.2292249902802226, 10, 9
2399, 171.8, 1.1213036633101252, 0.17353535353798757, 3.189387583353689, 10, 9
2400, 72.4, 0.47254007693358197, 0.07313131312416359, 1.3771538051917787, 10, 9
2401, 102.2, 0.6670386169050249, 0.10323232322592626, 1.9017261603225273, 10, 9
2402, 169.4, 1.1056393513294425, 0.171111111105843, 3.1448326927829737, 10, 9
2403, 99.7, 0.6507216252849332, 0.10070707069879228, 1.855206440158082, 10, 9
2404, 160.5, 1.0475508612560336, 0.1621212121268565, 2.979608306916572, 10, 9
2405, 146.8, 0.9581337472227801, 0.14828282828358086, 2.7316379680562326, 10, 9
2406, 114.1, 0.7447074970103367, 0.11525252525779334, 2.123160028305287, 10, 9
2407, 114.3, 0.7460128562849966, 0.1154545454477722, 2.126881605918443, 10, 9
2408, 129.3, 0.8439148059817161, 0.1306060606105761, 2.405999926905115, 10, 9
2409, 2.1, 0.013706272913599361, 0.0021212121133099902, 0.04123694298925068, 10, 9
2410, 97.9, 0.6389733913569916, 0.09888888888738372, 1.8217122416396812, 10, 9
2411, 65.0, 0.42424178179414146, 0.0656565656546842, 1.2363949908489726, 10, 9
2412, 215.7, 1.407830035939888, 0.21787878787991674, 4.004370790043018, 10, 9
2413, 1.9, 0.012400913644618209, 0.0019191919233311307, 0.03730961508551252, 10, 9
2414, 1.8, 0.011748233927941477, 0.001818181811408563, 0.03534595113364344, 10, 9
2415, 144.3, 0.9418167556026885, 0.14575757575644688, 2.685118247891787, 10, 9
2416, 167.4, 1.092585758049573, 0.16909090908752247, 3.107703617307378, 10, 9
2417, 70.5, 0.46013916337038935, 0.07121212121776559, 1.3410130285361936, 10, 9
2418, 2.8, 0.01827503060574955, 0.002828282829035412, 0.05498259065233424, 10, 9
2419, 165.3, 1.0788794851359735, 0.16696969697421246, 3.0687180880580023, 10, 9
2420, 147.3, 0.9613971455588449, 0.1487878787923943, 2.7409419120891214, 10, 9
2421, 96.5, 0.629835876054117, 0.09747474747286601, 1.7956611983475916, 10, 9
2422, 76.0, 0.4960365448610541, 0.07676767676391384, 1.4141994929991395, 10, 9
2423, 168.2, 1.0978071953769744, 0.16989898989823732, 3.122555247497616, 10, 9
2424, 163.8, 1.069089290122101, 0.1654545454477722, 3.040871281451305, 10, 9
2425, 76.1, 0.49668922457773085, 0.07686868687583641, 1.4160602818057173, 10, 9
2426, 99.7, 0.6507216252849332, 0.10070707069879228, 1.855206440158082, 10, 9
2427, 129.9, 0.8478308839587105, 0.13121212121437897, 2.417164659744582, 10, 9
2428, 140.1, 0.914404209698222, 0.14151515151289376, 2.6069651180155193, 10, 9
2429, 121.0, 0.7897423938038761, 0.1222222222184593, 2.2515544559591563, 10, 9
2430, 118.2, 0.7714673632038054, 0.11939393938942389, 2.199452369374978, 10, 9
2431, 92.1, 0.6011179707992436, 0.0930303030224009, 1.7137864908581677, 10, 9
2432, 146.0, 0.9529123098912212, 0.147474747472866, 2.71675165760361, 10, 9
